record_id,record_type,source_id,source_locator,canonical_state,publication_state,reconciliation_state,mobile_runtime_eligibility,variant_state,tamil_review_state,authority_reason,content_hash
RV02-VNEXT2-20260825-AYODHYA-102-109-105-DHARMA_LESSON-001,DHARMA_LESSON,SRC-RV02-STOTRANIDHI-AYODHYA-S105,2.105.1-46,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",ed6cfff13085afa265b8c626757e7fe5d5742a4056b2197c7bfd9415a5efdc0a
RV02-VNEXT2-20260825-AYODHYA-102-109-105-WISDOM-001,WISDOM,SRC-RV02-STOTRANIDHI-AYODHYA-S105,2.105.1-46,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",466dc49172cfd65333c28e390f8d7d0afe37a597c0eb093b2411c92f5fff4aae
RV02-VNEXT2-20260825-AYODHYA-102-109-105-TIMELINE_EVENT-001,TIMELINE_EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S105,2.105.1-46,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",f601a317bb29d6bd3fcc54b9515f6a5dea72f12d0511a8923d263c1154ff796b
RV02-VNEXT2-20260825-AYODHYA-102-109-105-CHILDREN_STORY-001,CHILDREN_STORY,SRC-RV02-STOTRANIDHI-AYODHYA-S105,2.105.1-46,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",923eaa59037c43cede5badaf4e819a796c1e2cb1ec35ffa8932537c77dd3359e
RV02-VNEXT2-20260825-AYODHYA-102-109-107-SARGA-001,SARGA,SRC-RV02-STOTRANIDHI-AYODHYA-S107,2.107.1-19,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",2ac4fbb800fd376befb239ee8e79ff78c3bfb6eb3918878440002cfb9310c87a
RV02-VNEXT2-20260825-AYODHYA-102-109-107-EVENT-001,EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S107,2.107.1-19,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",6e24b1fbcef383be742f2314cf7cf6984f35c647308c0546c3e6c6c2a091b403
RV02-VNEXT2-20260825-AYODHYA-102-109-107-DIALOGUE-001,DIALOGUE,SRC-RV02-STOTRANIDHI-AYODHYA-S107,2.107.1-19,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",ce7169c1d21600c4252fa3834942e39f6bec89a2033c688396caad7b7bb7d781
RV02-VNEXT2-20260825-AYODHYA-102-109-107-CHARACTER-001,CHARACTER,SRC-RV02-STOTRANIDHI-AYODHYA-S107,2.107.1-19,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",184391735dbe111a8880b4babc96b8fa76d6cf2a022fe0b6fe3d6a4d26a3815b
RV02-VNEXT2-20260825-AYODHYA-102-109-107-PLACE-001,PLACE,SRC-RV02-STOTRANIDHI-AYODHYA-S107,2.107.1-19,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",130773e39329b47f7e5e44eb5b4cc8b1b87e262e547ceb75760615f6090d5de4
RV02-VNEXT2-20260825-AYODHYA-102-109-107-DHARMA_LESSON-001,DHARMA_LESSON,SRC-RV02-STOTRANIDHI-AYODHYA-S107,2.107.1-19,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",559b0571b6e38bef941a6b0d59ddf58478e328c5e3697bf5d3808e671b19b889
RV02-VNEXT2-20260825-AYODHYA-102-109-107-WISDOM-001,WISDOM,SRC-RV02-STOTRANIDHI-AYODHYA-S107,2.107.1-19,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",68b0d322ed0725565344cc1171cf496cc7d8054138c581b1443222f18dbcdcc1
RV02-VNEXT2-20260825-AYODHYA-102-109-107-TIMELINE_EVENT-001,TIMELINE_EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S107,2.107.1-19,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",1bbaff4fc0bdd07194889c068e8785f053a044c83cca7e1c6d8097200a1f17ac
RV02-VNEXT2-20260825-AYODHYA-102-109-107-CHILDREN_STORY-001,CHILDREN_STORY,SRC-RV02-STOTRANIDHI-AYODHYA-S107,2.107.1-19,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",7fec0b6789c41201bb4ee612143a652e9858accddb7df4db38854c6087bdb403
RV02-VNEXT2-20260825-AYODHYA-102-109-108-SARGA-001,SARGA,SRC-RV02-STOTRANIDHI-AYODHYA-S108,2.108.1-18,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",d60f70e834587411b1c1c0d52a5db38562f14aafa4aacd54a085d71880096136
RV02-VNEXT2-20260825-AYODHYA-102-109-108-EVENT-001,EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S108,2.108.1-18,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",90c010569a91c1a4217cb14ab427807aba3237c3071aaef9ed6ece8cbd05ac64
RV02-VNEXT2-20260825-AYODHYA-102-109-108-DIALOGUE-001,DIALOGUE,SRC-RV02-STOTRANIDHI-AYODHYA-S108,2.108.1-18,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",24b6a37de246423a3519dbd2acf4acce67c94eb6ef39368cf6789cff94be1b9f
RV02-VNEXT2-20260825-AYODHYA-102-109-108-CHARACTER-001,CHARACTER,SRC-RV02-STOTRANIDHI-AYODHYA-S108,2.108.1-18,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",4158453ba13e08a2b42e33b109f2fbe1b367fe201f3a8faeeb5d505001554750
RV02-VNEXT2-20260825-AYODHYA-102-109-108-PLACE-001,PLACE,SRC-RV02-STOTRANIDHI-AYODHYA-S108,2.108.1-18,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",7df9a75dc4ed0a7e259d987d0036260f33e8be4bf057b101578a98df861f8b97
RV02-VNEXT2-20260825-AYODHYA-102-109-108-DHARMA_LESSON-001,DHARMA_LESSON,SRC-RV02-STOTRANIDHI-AYODHYA-S108,2.108.1-18,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",6b772bc23346da76061aae29cd1b25b8f3e3d9df4333881822e7c5b7e8b4a97d
RV02-VNEXT2-20260825-AYODHYA-102-109-108-WISDOM-001,WISDOM,SRC-RV02-STOTRANIDHI-AYODHYA-S108,2.108.1-18,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",39aa264bdb1c23f19cb667a05357c7c5b1b46de560ef81216df70393448704c5
RV02-VNEXT2-20260825-AYODHYA-102-109-108-TIMELINE_EVENT-001,TIMELINE_EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S108,2.108.1-18,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",81350f2a8c9a3b26ed1d78e98a89b5ad7a2be8e3a0f54fd1129ac576f9fdd815
RV02-VNEXT2-20260825-AYODHYA-102-109-108-CHILDREN_STORY-001,CHILDREN_STORY,SRC-RV02-STOTRANIDHI-AYODHYA-S108,2.108.1-18,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",34091ca3d2f100d9622bdfc87f87c9d16ec357441cd88598a1a624495de6089d
RV02-VNEXT2-20260825-AYODHYA-102-109-109-SARGA-001,SARGA,SRC-RV02-STOTRANIDHI-AYODHYA-S109,2.109.1-39,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",4f670be47c119369a78ba8e54b0457c41b5d299fe69c9c944ba9fec8b9033839
RV02-VNEXT2-20260825-AYODHYA-102-109-109-EVENT-001,EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S109,2.109.1-39,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",f697ca7bda6550acdfb907ca9b279d6abc23e9745807345d07a670850c03d1df
RV02-VNEXT2-20260825-AYODHYA-102-109-109-DIALOGUE-001,DIALOGUE,SRC-RV02-STOTRANIDHI-AYODHYA-S109,2.109.1-39,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",67de12fdaf6125f76b4cd137ca5023af6b1b6cd3b6625e9cdca691b4c44ec823
RV02-VNEXT2-20260825-AYODHYA-102-109-109-CHARACTER-001,CHARACTER,SRC-RV02-STOTRANIDHI-AYODHYA-S109,2.109.1-39,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",5e4e5ddedc95177a3a5bc49f85e7bfffe7fd88b0d893118213e8ecf6515e3b26
RV02-VNEXT2-20260825-AYODHYA-102-109-109-PLACE-001,PLACE,SRC-RV02-STOTRANIDHI-AYODHYA-S109,2.109.1-39,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",a1999702568634f26d8a67c96d989225fd402169cb27e0b6385ab9d675f1e7d7
RV02-VNEXT2-20260825-AYODHYA-102-109-109-DHARMA_LESSON-001,DHARMA_LESSON,SRC-RV02-STOTRANIDHI-AYODHYA-S109,2.109.1-39,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",872ea66433fbd224784cb57ae5805b3cc621586cc014c5fb5170aa5a8d7e0f70
RV02-VNEXT2-20260825-AYODHYA-102-109-109-WISDOM-001,WISDOM,SRC-RV02-STOTRANIDHI-AYODHYA-S109,2.109.1-39,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",ebbf4be4499b8b638623a1bd6e394c54eec7422d0befcfd820825a76700ce8f9
RV02-VNEXT2-20260825-AYODHYA-102-109-109-TIMELINE_EVENT-001,TIMELINE_EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S109,2.109.1-39,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",3c9e83e0de6df20afff45ff60871dbc613b78933b06d199a2d0ea133a5b39075
RV02-VNEXT2-20260825-AYODHYA-102-109-109-CHILDREN_STORY-001,CHILDREN_STORY,SRC-RV02-STOTRANIDHI-AYODHYA-S109,2.109.1-39,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",2a18347725940b60d88af227e9f28389a39461ad7d02b6fb9e64c32e411f5016
RV02-VNEXT2-20260825-AYODHYA-102-113-110-SARGA-001,SARGA,SRC-RV02-STOTRANIDHI-AYODHYA-S110,2.110.1-36,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",a11475e2bd7bc47a9da831855250c65c4f2b119258ea40c7b36913ffd0b8c3f7
RV02-VNEXT2-20260825-AYODHYA-102-113-110-EVENT-001,EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S110,2.110.1-36,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",05f5c1d7084c0c2512bd11216593da9986c4aa56ccfe200573d5ec198c4c222b
RV02-VNEXT2-20260825-AYODHYA-102-113-110-DIALOGUE-001,DIALOGUE,SRC-RV02-STOTRANIDHI-AYODHYA-S110,2.110.1-36,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",56d6c8dd73031d26a565962b8ff49e0aa991fd066e9ac1a074fdd01221c17399
RV02-VNEXT2-20260825-AYODHYA-102-113-110-CHARACTER-001,CHARACTER,SRC-RV02-STOTRANIDHI-AYODHYA-S110,2.110.1-36,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",0c8cea26431e42d4bf5aee5cce3b0a71a183ac22c545140665286ef8a36c9848
RV02-VNEXT2-20260825-AYODHYA-102-113-110-PLACE-001,PLACE,SRC-RV02-STOTRANIDHI-AYODHYA-S110,2.110.1-36,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",946046dc93f22cf1c8101cde6e340b47081cc5fe1b382eed281df6607c3d30b1
RV02-VNEXT2-20260825-AYODHYA-102-113-110-JOURNEY-001,JOURNEY,SRC-RV02-STOTRANIDHI-AYODHYA-S110,2.110.1-36,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",ed28141ef84fb0fc54d8efefc3a783d4700fe8186851e2fa3ac02acc8fff069a
RV02-VNEXT2-20260825-AYODHYA-102-113-110-DHARMA_LESSON-001,DHARMA_LESSON,SRC-RV02-STOTRANIDHI-AYODHYA-S110,2.110.1-36,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",9fe7d0ad43c1da9667d7f19b2543db8a9ca189bf8f281bc4d546dcf5813a8516
RV02-VNEXT2-20260825-AYODHYA-102-113-110-WISDOM-001,WISDOM,SRC-RV02-STOTRANIDHI-AYODHYA-S110,2.110.1-36,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",b9c9c18ddb09263c823b56fb5c8b5ae9db30a36d26bb688998f3b30e489dca62
RV02-VNEXT2-20260825-AYODHYA-102-113-110-TIMELINE_EVENT-001,TIMELINE_EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S110,2.110.1-36,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",27353672622e3747a245e96f03c63b47bb0b748e9cefa5a56e9e1d66b2545549
RV02-VNEXT2-20260825-AYODHYA-102-113-110-CHILDREN_STORY-001,CHILDREN_STORY,SRC-RV02-STOTRANIDHI-AYODHYA-S110,2.110.1-36,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",12d01f554dcd942737a6ff75aa1e32325f04e06c5560d9a965862d1d1eaa37f0
RV02-VNEXT2-20260825-AYODHYA-102-113-111-SARGA-001,SARGA,SRC-RV02-STOTRANIDHI-AYODHYA-S111,2.111.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",f8dec4a10662952ef931f13c1335dcdd8c16eb76f230b90f989616ee164e0c68
RV02-VNEXT2-20260825-AYODHYA-102-113-111-EVENT-001,EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S111,2.111.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",f4c1a8534a7e4838ecac9e9c37c0be77e04b58ff13759f899cfa79982b52a712
RV02-VNEXT2-20260825-AYODHYA-102-113-111-DIALOGUE-001,DIALOGUE,SRC-RV02-STOTRANIDHI-AYODHYA-S111,2.111.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",c7ef1b277ee36e9b96e72eea5bf1cc6216d9e5bb1d622615460a5ccfb4c5fed7
RV02-VNEXT2-20260825-AYODHYA-102-113-111-CHARACTER-001,CHARACTER,SRC-RV02-STOTRANIDHI-AYODHYA-S111,2.111.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",e0607c8ab07bec165a823ba9fd121811bc6236be55ade4a3d9890572e4482437
RV02-VNEXT2-20260825-AYODHYA-102-113-111-PLACE-001,PLACE,SRC-RV02-STOTRANIDHI-AYODHYA-S111,2.111.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",91fe073950cde795050e215e6c88fdaa63aba54d2a48a3e2812aecd132e03ddf
RV02-VNEXT2-20260825-AYODHYA-102-113-111-JOURNEY-001,JOURNEY,SRC-RV02-STOTRANIDHI-AYODHYA-S111,2.111.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",a3833dc6c301bdd0d10c7752529d71f523d918a96f3f4090578194501277233d
RV02-VNEXT2-20260825-AYODHYA-102-113-111-DHARMA_LESSON-001,DHARMA_LESSON,SRC-RV02-STOTRANIDHI-AYODHYA-S111,2.111.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",75b03574b7d462f3d807a0e6e49d8612b6e28abfb13994aa0af635d6506b240f
RV02-VNEXT2-20260825-AYODHYA-102-113-111-WISDOM-001,WISDOM,SRC-RV02-STOTRANIDHI-AYODHYA-S111,2.111.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",06c8e6bb920426c2fb218703175c5d553d8ab9e3b694fc954fab3985b7991983
RV02-VNEXT2-20260825-AYODHYA-102-113-111-TIMELINE_EVENT-001,TIMELINE_EVENT,SRC-RV02-STOTRANIDHI-AYODHYA-S111,2.111.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",0fdba3495a636e1e82bcf9fe1d666ab33d761e2dcd4e8b0bd81b5184162634dd
RV02-VNEXT2-20260825-AYODHYA-102-113-111-CHILDREN_STORY-001,CHILDREN_STORY,SRC-RV02-STOTRANIDHI-AYODHYA-S111,2.111.1-32,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",577e45dab13319888f4e78be6b4a4bae96f4e53adbbbbef0bf85a6de2eccde0b
RV02-VNEXT2-20260825-AYODHYA-102-113-112-SARGA-001,SARGA,SRC-RV02-STOTRANIDHI-AYODHYA-S112,2.112.1-31,NON_CANONICAL,MOBILE_CANDIDATE_ONLY,RECONCILED,APPROVED,NONE,MACHINE_DRAFT_NEEDS_REVIEW,"Physical source registry and exact source locator cross-check passed; Set A source-id field normalization is documented in the v2 crosswalk. This is an isolated Mobile runtime candidate, not canonical promotion.",afc601cade8d2baef5dae16b27fa231feae4f28dc737d2efd9396733142d3263
